year,state,state_po,county,FIPS,candidate,party,candidatevotes,0
2016,Missouri,MO,Saline,29195,Hillary Clinton,democrat,2789,3278
2016,Missouri,MO,Saline,29195,Other,NA,508,
2016,Missouri,MO,Schuyler,29197,Donald Trump,republican,1505,3279
2016,Missouri,MO,Schuyler,29197,Hillary Clinton,democrat,354,3280
2016,Missouri,MO,Schuyler,29197,Other,NA,77,
2016,Missouri,MO,Scotland,29199,Donald Trump,republican,1525,3281
2016,Missouri,MO,Scotland,29199,Hillary Clinton,democrat,365,3282
2016,Missouri,MO,Scotland,29199,Other,NA,78,
2016,Missouri,MO,Scott,29201,Donald Trump,republican,13168,3283
2016,Missouri,MO,Scott,29201,Hillary Clinton,democrat,3575,3284
2016,Missouri,MO,Scott,29201,Other,NA,513,
2016,Missouri,MO,Shannon,29203,Donald Trump,republican,2966,3285
2016,Missouri,MO,Shannon,29203,Hillary Clinton,democrat,776,3286
2016,Missouri,MO,Shannon,29203,Other,NA,162,
2016,Missouri,MO,Shelby,29205,Donald Trump,republican,2524,3287
2016,Missouri,MO,Shelby,29205,Hillary Clinton,democrat,606,3288
2016,Missouri,MO,Shelby,29205,Other,NA,125,
2016,Missouri,MO,St. Charles,29183,Donald Trump,republican,121650,3289
2016,Missouri,MO,St. Charles,29183,Hillary Clinton,democrat,68626,3290
2016,Missouri,MO,St. Charles,29183,Other,NA,10729,
2016,Missouri,MO,St. Clair,29185,Donald Trump,republican,3501,3291
2016,Missouri,MO,St. Clair,29185,Hillary Clinton,democrat,936,3292
2016,Missouri,MO,St. Clair,29185,Other,NA,193,
2016,Missouri,MO,St. Francois,29187,Donald Trump,republican,17468,3293
2016,Missouri,MO,St. Francois,29187,Hillary Clinton,democrat,6250,3294
2016,Missouri,MO,St. Francois,29187,Other,NA,1010,
2016,Missouri,MO,St. Louis City,29510,Hillary Clinton,democrat,104235,3295
2016,Missouri,MO,St. Louis City,29510,Donald Trump,republican,20832,3296
2016,Missouri,MO,St. Louis City,29510,Other,NA,6124,
2016,Missouri,MO,St. Louis County,29189,Hillary Clinton,democrat,286704,3297
2016,Missouri,MO,St. Louis County,29189,Donald Trump,republican,202434,3298
2016,Missouri,MO,St. Louis County,29189,Other,NA,25720,
2016,Missouri,MO,Ste. Genevieve,29186,Donald Trump,republican,5496,3299
2016,Missouri,MO,Ste. Genevieve,29186,Hillary Clinton,democrat,2542,3300
2016,Missouri,MO,Ste. Genevieve,29186,Other,NA,431,
2016,Missouri,MO,Stoddard,29207,Donald Trump,republican,11079,3301
2016,Missouri,MO,Stoddard,29207,Hillary Clinton,democrat,1876,3302
2016,Missouri,MO,Stoddard,29207,Other,NA,336,
2016,Missouri,MO,Stone,29209,Donald Trump,republican,13158,3303
2016,Missouri,MO,Stone,29209,Hillary Clinton,democrat,2887,3304
2016,Missouri,MO,Stone,29209,Other,NA,522,
2016,Missouri,MO,Sullivan,29211,Donald Trump,republican,1884,3305
2016,Missouri,MO,Sullivan,29211,Hillary Clinton,democrat,526,3306
2016,Missouri,MO,Sullivan,29211,Other,NA,76,
2016,Missouri,MO,Taney,29213,Donald Trump,republican,18276,3307
2016,Missouri,MO,Taney,29213,Hillary Clinton,democrat,4373,3308
2016,Missouri,MO,Taney,29213,Other,NA,866,
2016,Missouri,MO,Texas,29215,Donald Trump,republican,8875,3309
2016,Missouri,MO,Texas,29215,Hillary Clinton,democrat,1728,3310
2016,Missouri,MO,Texas,29215,Other,NA,353,
2016,Missouri,MO,Vernon,29217,Donald Trump,republican,6533,3311
2016,Missouri,MO,Vernon,29217,Hillary Clinton,democrat,1707,3312
2016,Missouri,MO,Vernon,29217,Other,NA,359,
2016,Missouri,MO,Warren,29219,Donald Trump,republican,11111,3313
2016,Missouri,MO,Warren,29219,Hillary Clinton,democrat,3915,3314
2016,Missouri,MO,Warren,29219,Other,NA,758,
2016,Missouri,MO,Washington,29221,Donald Trump,republican,7048,3315
2016,Missouri,MO,Washington,29221,Hillary Clinton,democrat,1926,3316
2016,Missouri,MO,Washington,29221,Other,NA,308,
2016,Missouri,MO,Wayne,29223,Donald Trump,republican,4658,3317
2016,Missouri,MO,Wayne,29223,Hillary Clinton,democrat,948,3318
2016,Missouri,MO,Wayne,29223,Other,NA,49,
2016,Missouri,MO,Webster,29225,Donald Trump,republican,12840,3319
2016,Missouri,MO,Webster,29225,Hillary Clinton,democrat,3177,3320
2016,Missouri,MO,Webster,29225,Other,NA,726,
2016,Missouri,MO,Worth,29227,Donald Trump,republican,808,3321
2016,Missouri,MO,Worth,29227,Hillary Clinton,democrat,195,3322
2016,Missouri,MO,Worth,29227,Other,NA,43,
2016,Missouri,MO,Wright,29229,Donald Trump,republican,6707,3323
2016,Missouri,MO,Wright,29229,Hillary Clinton,democrat,1170,3324
2016,Missouri,MO,Wright,29229,Other,NA,242,
2016,Mississippi,MS,Adams,28001,Hillary Clinton,democrat,7757,3325
2016,Mississippi,MS,Adams,28001,Donald Trump,republican,5874,3326
2016,Mississippi,MS,Adams,28001,Other,NA,205,
2016,Mississippi,MS,Alcorn,28003,Donald Trump,republican,11819,3327
2016,Mississippi,MS,Alcorn,28003,Hillary Clinton,democrat,2684,3328
2016,Mississippi,MS,Alcorn,28003,Other,NA,280,
2016,Mississippi,MS,Amite,28005,Donald Trump,republican,4289,3329
2016,Mississippi,MS,Amite,28005,Hillary Clinton,democrat,2697,3330
2016,Mississippi,MS,Amite,28005,Other,NA,64,
2016,Mississippi,MS,Attala,28007,Donald Trump,republican,4897,3331
2016,Mississippi,MS,Attala,28007,Hillary Clinton,democrat,3242,3332
2016,Mississippi,MS,Attala,28007,Other,NA,117,
2016,Mississippi,MS,Benton,28009,Donald Trump,republican,2251,3333
2016,Mississippi,MS,Benton,28009,Hillary Clinton,democrat,1719,3334
2016,Mississippi,MS,Benton,28009,Other,NA,43,
2016,Mississippi,MS,Bolivar,28011,Hillary Clinton,democrat,9046,3335
2016,Mississippi,MS,Bolivar,28011,Donald Trump,republican,4590,3336
2016,Mississippi,MS,Bolivar,28011,Other,NA,188,
2016,Mississippi,MS,Calhoun,28013,Donald Trump,republican,4390,3337
2016,Mississippi,MS,Calhoun,28013,Hillary Clinton,democrat,1910,3338
2016,Mississippi,MS,Calhoun,28013,Other,NA,96,
2016,Mississippi,MS,Carroll,28015,Donald Trump,republican,3799,3339
2016,Mississippi,MS,Carroll,28015,Hillary Clinton,democrat,1680,3340
2016,Mississippi,MS,Carroll,28015,Other,NA,49,
2016,Mississippi,MS,Chickasaw,28017,Donald Trump,republican,4127,3341
2016,Mississippi,MS,Chickasaw,28017,Hillary Clinton,democrat,3649,3342
2016,Mississippi,MS,Chickasaw,28017,Other,NA,114,
2016,Mississippi,MS,Choctaw,28019,Donald Trump,republican,2788,3343
2016,Mississippi,MS,Choctaw,28019,Hillary Clinton,democrat,1218,3344
2016,Mississippi,MS,Choctaw,28019,Other,NA,59,
2016,Mississippi,MS,Claiborne,28021,Hillary Clinton,democrat,3708,3345
2016,Mississippi,MS,Claiborne,28021,Donald Trump,republican,540,3346
2016,Mississippi,MS,Claiborne,28021,Other,NA,24,
2016,Mississippi,MS,Clarke,28023,Donald Trump,republican,5137,3347
2016,Mississippi,MS,Clarke,28023,Hillary Clinton,democrat,2585,3348
2016,Mississippi,MS,Clarke,28023,Other,NA,69,
2016,Mississippi,MS,Clay,28025,Hillary Clinton,democrat,5722,3349
2016,Mississippi,MS,Clay,28025,Donald Trump,republican,4150,3350
2016,Mississippi,MS,Clay,28025,Other,NA,131,
2016,Mississippi,MS,Coahoma,28027,Hillary Clinton,democrat,6378,3351
2016,Mississippi,MS,Coahoma,28027,Donald Trump,republican,2426,3352
2016,Mississippi,MS,Coahoma,28027,Other,NA,108,
2016,Mississippi,MS,Copiah,28029,Hillary Clinton,democrat,6741,3353
2016,Mississippi,MS,Copiah,28029,Donald Trump,republican,6103,3354
2016,Mississippi,MS,Copiah,28029,Other,NA,138,
2016,Mississippi,MS,Covington,28031,Donald Trump,republican,5435,3355
2016,Mississippi,MS,Covington,28031,Hillary Clinton,democrat,3276,3356
2016,Mississippi,MS,Covington,28031,Other,NA,100,
2016,Mississippi,MS,DeSoto,28033,Donald Trump,republican,43089,3357
2016,Mississippi,MS,DeSoto,28033,Hillary Clinton,democrat,20591,3358
2016,Mississippi,MS,DeSoto,28033,Other,NA,2015,
2016,Mississippi,MS,Forrest,28035,Donald Trump,republican,15461,3359
2016,Mississippi,MS,Forrest,28035,Hillary Clinton,democrat,11716,3360
2016,Mississippi,MS,Forrest,28035,Other,NA,887,
2016,Mississippi,MS,Franklin,28037,Donald Trump,republican,2721,3361
2016,Mississippi,MS,Franklin,28037,Hillary Clinton,democrat,1502,3362
2016,Mississippi,MS,Franklin,28037,Other,NA,67,
2016,Mississippi,MS,George,28039,Donald Trump,republican,8696,3363
2016,Mississippi,MS,George,28039,Hillary Clinton,democrat,1027,3364
2016,Mississippi,MS,George,28039,Other,NA,168,
2016,Mississippi,MS,Greene,28041,Donald Trump,republican,4335,3365
2016,Mississippi,MS,Greene,28041,Hillary Clinton,democrat,974,3366
2016,Mississippi,MS,Greene,28041,Other,NA,60,
2016,Mississippi,MS,Grenada,28043,Donald Trump,republican,5970,3367
2016,Mississippi,MS,Grenada,28043,Hillary Clinton,democrat,4424,3368
2016,Mississippi,MS,Grenada,28043,Other,NA,119,
2016,Mississippi,MS,Hancock,28045,Donald Trump,republican,13811,3369
2016,Mississippi,MS,Hancock,28045,Hillary Clinton,democrat,3344,3370
2016,Mississippi,MS,Hancock,28045,Other,NA,482,
2016,Mississippi,MS,Harrison,28047,Donald Trump,republican,40354,3371
2016,Mississippi,MS,Harrison,28047,Hillary Clinton,democrat,21169,3372
2016,Mississippi,MS,Harrison,28047,Other,NA,1790,
2016,Mississippi,MS,Hinds,28049,Hillary Clinton,democrat,67594,3373
2016,Mississippi,MS,Hinds,28049,Donald Trump,republican,25275,3374
2016,Mississippi,MS,Hinds,28049,Other,NA,1812,
2016,Mississippi,MS,Holmes,28051,Hillary Clinton,democrat,6689,3375
2016,Mississippi,MS,Holmes,28051,Donald Trump,republican,1309,3376
2016,Mississippi,MS,Holmes,28051,Other,NA,78,
2016,Mississippi,MS,Humphreys,28053,Hillary Clinton,democrat,3071,3377
2016,Mississippi,MS,Humphreys,28053,Donald Trump,republican,1151,3378
2016,Mississippi,MS,Humphreys,28053,Other,NA,31,
2016,Mississippi,MS,Issaquena,28055,Hillary Clinton,democrat,395,3379
2016,Mississippi,MS,Issaquena,28055,Donald Trump,republican,298,3380
2016,Mississippi,MS,Issaquena,28055,Other,NA,6,
2016,Mississippi,MS,Itawamba,28057,Donald Trump,republican,8470,3381
2016,Mississippi,MS,Itawamba,28057,Hillary Clinton,democrat,1117,3382
2016,Mississippi,MS,Itawamba,28057,Other,NA,150,
2016,Mississippi,MS,Jackson,28059,Donald Trump,republican,33629,3383
2016,Mississippi,MS,Jackson,28059,Hillary Clinton,democrat,14657,3384
2016,Mississippi,MS,Jackson,28059,Other,NA,1281,
2016,Mississippi,MS,Jasper,28061,Hillary Clinton,democrat,4368,3385
2016,Mississippi,MS,Jasper,28061,Donald Trump,republican,4038,3386
2016,Mississippi,MS,Jasper,28061,Other,NA,69,
2016,Mississippi,MS,Jefferson,28063,Hillary Clinton,democrat,3337,3387
2016,Mississippi,MS,Jefferson,28063,Donald Trump,republican,490,3388
2016,Mississippi,MS,Jefferson,28063,Other,NA,33,
2016,Mississippi,MS,Jefferson Davis,28065,Hillary Clinton,democrat,3720,3389
2016,Mississippi,MS,Jefferson Davis,28065,Donald Trump,republican,2466,3390
2016,Mississippi,MS,Jefferson Davis,28065,Other,NA,51,
2016,Mississippi,MS,Jones,28067,Donald Trump,republican,20133,3391
2016,Mississippi,MS,Jones,28067,Hillary Clinton,democrat,7791,3392
2016,Mississippi,MS,Jones,28067,Other,NA,428,
2016,Mississippi,MS,Kemper,28069,Hillary Clinton,democrat,2827,3393
2016,Mississippi,MS,Kemper,28069,Donald Trump,republican,1778,3394
2016,Mississippi,MS,Kemper,28069,Other,NA,34,
2016,Mississippi,MS,Lafayette,28071,Donald Trump,republican,10872,3395
2016,Mississippi,MS,Lafayette,28071,Hillary Clinton,democrat,7969,3396
2016,Mississippi,MS,Lafayette,28071,Other,NA,802,
2016,Mississippi,MS,Lamar,28073,Donald Trump,republican,18751,3397
2016,Mississippi,MS,Lamar,28073,Hillary Clinton,democrat,5190,3398
2016,Mississippi,MS,Lamar,28073,Other,NA,651,
2016,Mississippi,MS,Lauderdale,28075,Donald Trump,republican,17741,3399
2016,Mississippi,MS,Lauderdale,28075,Hillary Clinton,democrat,11269,3400
2016,Mississippi,MS,Lauderdale,28075,Other,NA,496,
2016,Mississippi,MS,Lawrence,28077,Donald Trump,republican,4091,3401
2016,Mississippi,MS,Lawrence,28077,Hillary Clinton,democrat,2195,3402
2016,Mississippi,MS,Lawrence,28077,Other,NA,78,
2016,Mississippi,MS,Leake,28079,Donald Trump,republican,4782,3403
2016,Mississippi,MS,Leake,28079,Hillary Clinton,democrat,3584,3404
2016,Mississippi,MS,Leake,28079,Other,NA,83,
2016,Mississippi,MS,Lee,28081,Donald Trump,republican,22220,3405
2016,Mississippi,MS,Lee,28081,Hillary Clinton,democrat,10029,3406
2016,Mississippi,MS,Lee,28081,Other,NA,664,
2016,Mississippi,MS,Leflore,28083,Hillary Clinton,democrat,7787,3407
2016,Mississippi,MS,Leflore,28083,Donald Trump,republican,3212,3408
2016,Mississippi,MS,Leflore,28083,Other,NA,141,
2016,Mississippi,MS,Lincoln,28085,Donald Trump,republican,10550,3409
2016,Mississippi,MS,Lincoln,28085,Hillary Clinton,democrat,4458,3410
2016,Mississippi,MS,Lincoln,28085,Other,NA,185,
2016,Mississippi,MS,Lowndes,28087,Donald Trump,republican,13271,3411
2016,Mississippi,MS,Lowndes,28087,Hillary Clinton,democrat,11819,3412
2016,Mississippi,MS,Lowndes,28087,Other,NA,485,
2016,Mississippi,MS,Madison,28089,Donald Trump,republican,28265,3413
2016,Mississippi,MS,Madison,28089,Hillary Clinton,democrat,20343,3414
2016,Mississippi,MS,Madison,28089,Other,NA,1194,
2016,Mississippi,MS,Marion,28091,Donald Trump,republican,7836,3415
2016,Mississippi,MS,Marion,28091,Hillary Clinton,democrat,3677,3416
2016,Mississippi,MS,Marion,28091,Other,NA,180,
2016,Mississippi,MS,Marshall,28093,Hillary Clinton,democrat,8023,3417
2016,Mississippi,MS,Marshall,28093,Donald Trump,republican,6587,3418
2016,Mississippi,MS,Marshall,28093,Other,NA,229,
2016,Mississippi,MS,Monroe,28095,Donald Trump,republican,10167,3419
2016,Mississippi,MS,Monroe,28095,Hillary Clinton,democrat,5524,3420
2016,Mississippi,MS,Monroe,28095,Other,NA,193,
2016,Mississippi,MS,Montgomery,28097,Donald Trump,republican,2818,3421
2016,Mississippi,MS,Montgomery,28097,Hillary Clinton,democrat,2115,3422
2016,Mississippi,MS,Montgomery,28097,Other,NA,63,
2016,Mississippi,MS,Neshoba,28099,Donald Trump,republican,7679,3423
2016,Mississippi,MS,Neshoba,28099,Hillary Clinton,democrat,2715,3424
2016,Mississippi,MS,Neshoba,28099,Other,NA,159,
2016,Mississippi,MS,Newton,28101,Donald Trump,republican,6548,3425
2016,Mississippi,MS,Newton,28101,Hillary Clinton,democrat,2756,3426
2016,Mississippi,MS,Newton,28101,Other,NA,134,
2016,Mississippi,MS,Noxubee,28103,Hillary Clinton,democrat,4347,3427
2016,Mississippi,MS,Noxubee,28103,Donald Trump,republican,1200,3428
2016,Mississippi,MS,Noxubee,28103,Other,NA,27,
2016,Mississippi,MS,Oktibbeha,28105,Hillary Clinton,democrat,8859,3429
2016,Mississippi,MS,Oktibbeha,28105,Donald Trump,republican,8576,3430
2016,Mississippi,MS,Oktibbeha,28105,Other,NA,689,
2016,Mississippi,MS,Panola,28107,Donald Trump,republican,7449,3431
2016,Mississippi,MS,Panola,28107,Hillary Clinton,democrat,7431,3432
2016,Mississippi,MS,Panola,28107,Other,NA,184,
2016,Mississippi,MS,Pearl River,28109,Donald Trump,republican,17782,3433
2016,Mississippi,MS,Pearl River,28109,Hillary Clinton,democrat,3604,3434
2016,Mississippi,MS,Pearl River,28109,Other,NA,497,
2016,Mississippi,MS,Perry,28111,Donald Trump,republican,4135,3435
2016,Mississippi,MS,Perry,28111,Hillary Clinton,democrat,1220,3436
2016,Mississippi,MS,Perry,28111,Other,NA,77,
2016,Mississippi,MS,Pike,28113,Hillary Clinton,democrat,8043,3437
2016,Mississippi,MS,Pike,28113,Donald Trump,republican,8009,3438
2016,Mississippi,MS,Pike,28113,Other,NA,258,
2016,Mississippi,MS,Pontotoc,28115,Donald Trump,republican,10336,3439
2016,Mississippi,MS,Pontotoc,28115,Hillary Clinton,democrat,2386,3440
2016,Mississippi,MS,Pontotoc,28115,Other,NA,262,
2016,Mississippi,MS,Prentiss,28117,Donald Trump,republican,7648,3441
2016,Mississippi,MS,Prentiss,28117,Hillary Clinton,democrat,2067,3442
2016,Mississippi,MS,Prentiss,28117,Other,NA,157,
2016,Mississippi,MS,Quitman,28119,Hillary Clinton,democrat,2312,3443
2016,Mississippi,MS,Quitman,28119,Donald Trump,republican,1001,3444
2016,Mississippi,MS,Quitman,28119,Other,NA,52,
2016,Mississippi,MS,Rankin,28121,Donald Trump,republican,47178,3445
2016,Mississippi,MS,Rankin,28121,Hillary Clinton,democrat,14110,3446
2016,Mississippi,MS,Rankin,28121,Other,NA,1480,
2016,Mississippi,MS,Scott,28123,Donald Trump,republican,6122,3447
2016,Mississippi,MS,Scott,28123,Hillary Clinton,democrat,4268,3448
2016,Mississippi,MS,Scott,28123,Other,NA,132,
2016,Mississippi,MS,Sharkey,28125,Hillary Clinton,democrat,1479,3449
2016,Mississippi,MS,Sharkey,28125,Donald Trump,republican,692,3450
2016,Mississippi,MS,Sharkey,28125,Other,NA,19,
2016,Mississippi,MS,Simpson,28127,Donald Trump,republican,7393,3451
2016,Mississippi,MS,Simpson,28127,Hillary Clinton,democrat,3874,3452
2016,Mississippi,MS,Simpson,28127,Other,NA,152,
2016,Mississippi,MS,Smith,28129,Donald Trump,republican,5928,3453
2016,Mississippi,MS,Smith,28129,Hillary Clinton,democrat,1617,3454
2016,Mississippi,MS,Smith,28129,Other,NA,82,
2016,Mississippi,MS,Stone,28131,Donald Trump,republican,5306,3455
2016,Mississippi,MS,Stone,28131,Hillary Clinton,democrat,1573,3456
2016,Mississippi,MS,Stone,28131,Other,NA,166,
2016,Mississippi,MS,Sunflower,28133,Hillary Clinton,democrat,6725,3457
2016,Mississippi,MS,Sunflower,28133,Donald Trump,republican,2794,3458
2016,Mississippi,MS,Sunflower,28133,Other,NA,79,
2016,Mississippi,MS,Tallahatchie,28135,Hillary Clinton,democrat,3337,3459
2016,Mississippi,MS,Tallahatchie,28135,Donald Trump,republican,2462,3460
2016,Mississippi,MS,Tallahatchie,28135,Other,NA,71,
2016,Mississippi,MS,Tate,28137,Donald Trump,republican,7495,3461
2016,Mississippi,MS,Tate,28137,Hillary Clinton,democrat,3926,3462
2016,Mississippi,MS,Tate,28137,Other,NA,206,
2016,Mississippi,MS,Tippah,28139,Donald Trump,republican,7240,3463
2016,Mississippi,MS,Tippah,28139,Hillary Clinton,democrat,1842,3464
2016,Mississippi,MS,Tippah,28139,Other,NA,153,
2016,Mississippi,MS,Tishomingo,28141,Donald Trump,republican,7166,3465
2016,Mississippi,MS,Tishomingo,28141,Hillary Clinton,democrat,999,3466
2016,Mississippi,MS,Tishomingo,28141,Other,NA,206,
2016,Mississippi,MS,Tunica,28143,Hillary Clinton,democrat,2667,3467
2016,Mississippi,MS,Tunica,28143,Donald Trump,republican,853,3468
2016,Mississippi,MS,Tunica,28143,Other,NA,47,
2016,Mississippi,MS,Union,28145,Donald Trump,republican,9235,3469
2016,Mississippi,MS,Union,28145,Hillary Clinton,democrat,2012,3470
2016,Mississippi,MS,Union,28145,Other,NA,249,
2016,Mississippi,MS,Walthall,28147,Donald Trump,republican,4056,3471
2016,Mississippi,MS,Walthall,28147,Hillary Clinton,democrat,2790,3472
2016,Mississippi,MS,Walthall,28147,Other,NA,73,
2016,Mississippi,MS,Warren,28149,Donald Trump,republican,9767,3473
2016,Mississippi,MS,Warren,28149,Hillary Clinton,democrat,9284,3474
2016,Mississippi,MS,Warren,28149,Other,NA,365,
2016,Mississippi,MS,Washington,28151,Hillary Clinton,democrat,11380,3475
2016,Mississippi,MS,Washington,28151,Donald Trump,republican,5244,3476
2016,Mississippi,MS,Washington,28151,Other,NA,201,
2016,Mississippi,MS,Wayne,28153,Donald Trump,republican,5990,3477
2016,Mississippi,MS,Wayne,28153,Hillary Clinton,democrat,3524,3478
2016,Mississippi,MS,Wayne,28153,Other,NA,85,
2016,Mississippi,MS,Webster,28155,Donald Trump,republican,3976,3479
2016,Mississippi,MS,Webster,28155,Hillary Clinton,democrat,1019,3480
2016,Mississippi,MS,Webster,28155,Other,NA,74,
2016,Mississippi,MS,Wilkinson,28157,Hillary Clinton,democrat,2857,3481
2016,Mississippi,MS,Wilkinson,28157,Donald Trump,republican,1318,3482
2016,Mississippi,MS,Wilkinson,28157,Other,NA,43,
2016,Mississippi,MS,Winston,28159,Donald Trump,republican,4910,3483
2016,Mississippi,MS,Winston,28159,Hillary Clinton,democrat,3850,3484
2016,Mississippi,MS,Winston,28159,Other,NA,121,
2016,Mississippi,MS,Yalobusha,28161,Donald Trump,republican,3376,3485
2016,Mississippi,MS,Yalobusha,28161,Hillary Clinton,democrat,2582,3486
2016,Mississippi,MS,Yalobusha,28161,Other,NA,119,
2016,Mississippi,MS,Yazoo,28163,Hillary Clinton,democrat,5369,3487
2016,Mississippi,MS,Yazoo,28163,Donald Trump,republican,4598,3488
2016,Mississippi,MS,Yazoo,28163,Other,NA,103,
2016,Minnesota,MN,Aitkin,27001,Donald Trump,republican,5516,3489
2016,Minnesota,MN,Aitkin,27001,Hillary Clinton,democrat,3134,3490
2016,Minnesota,MN,Aitkin,27001,Other,NA,581,
2016,Minnesota,MN,Anoka,27003,Donald Trump,republican,93339,3491
2016,Minnesota,MN,Anoka,27003,Hillary Clinton,democrat,75500,3492
2016,Minnesota,MN,Anoka,27003,Other,NA,16919,
2016,Minnesota,MN,Becker,27005,Donald Trump,republican,10880,3493
2016,Minnesota,MN,Becker,27005,Hillary Clinton,democrat,5208,3494
2016,Minnesota,MN,Becker,27005,Other,NA,1134,
2016,Minnesota,MN,Beltrami,27007,Donald Trump,republican,10783,3495
2016,Minnesota,MN,Beltrami,27007,Hillary Clinton,democrat,8688,3496
2016,Minnesota,MN,Beltrami,27007,Other,NA,2093,
2016,Minnesota,MN,Benton,27009,Donald Trump,republican,12872,3497
2016,Minnesota,MN,Benton,27009,Hillary Clinton,democrat,5640,3498
2016,Minnesota,MN,Benton,27009,Other,NA,1546,
2016,Minnesota,MN,Big Stone,27011,Donald Trump,republican,1608,3499
2016,Minnesota,MN,Big Stone,27011,Hillary Clinton,democrat,921,3500
2016,Minnesota,MN,Big Stone,27011,Other,NA,226,
2016,Minnesota,MN,Blue Earth,27013,Donald Trump,republican,15667,3501
2016,Minnesota,MN,Blue Earth,27013,Hillary Clinton,democrat,14428,3502
2016,Minnesota,MN,Blue Earth,27013,Other,NA,3498,
2016,Minnesota,MN,Brown,27015,Donald Trump,republican,8708,3503
2016,Minnesota,MN,Brown,27015,Hillary Clinton,democrat,3763,3504
2016,Minnesota,MN,Brown,27015,Other,NA,1308,
2016,Minnesota,MN,Carlton,27017,Hillary Clinton,democrat,8460,3505
2016,Minnesota,MN,Carlton,27017,Donald Trump,republican,8160,3506
2016,Minnesota,MN,Carlton,27017,Other,NA,1591,
2016,Minnesota,MN,Carver,27019,Donald Trump,republican,29056,3507
2016,Minnesota,MN,Carver,27019,Hillary Clinton,democrat,21508,3508
2016,Minnesota,MN,Carver,27019,Other,NA,5132,
2016,Minnesota,MN,Cass,27021,Donald Trump,republican,9982,3509
2016,Minnesota,MN,Cass,27021,Hillary Clinton,democrat,4949,3510
2016,Minnesota,MN,Cass,27021,Other,NA,1068,
2016,Minnesota,MN,Chippewa,27023,Donald Trump,republican,3764,3511
2016,Minnesota,MN,Chippewa,27023,Hillary Clinton,democrat,1978,3512
2016,Minnesota,MN,Chippewa,27023,Other,NA,480,
2016,Minnesota,MN,Chisago,27025,Donald Trump,republican,18441,3513
2016,Minnesota,MN,Chisago,27025,Hillary Clinton,democrat,9278,3514
2016,Minnesota,MN,Chisago,27025,Other,NA,2509,
2016,Minnesota,MN,Clay,27027,Donald Trump,republican,13543,3515
2016,Minnesota,MN,Clay,27027,Hillary Clinton,democrat,12971,3516
2016,Minnesota,MN,Clay,27027,Other,NA,2884,
2016,Minnesota,MN,Clearwater,27029,Donald Trump,republican,2925,3517
2016,Minnesota,MN,Clearwater,27029,Hillary Clinton,democrat,1100,3518
2016,Minnesota,MN,Clearwater,27029,Other,NA,220,
2016,Minnesota,MN,Cook,27031,Hillary Clinton,democrat,1912,3519
2016,Minnesota,MN,Cook,27031,Donald Trump,republican,1156,3520
2016,Minnesota,MN,Cook,27031,Other,NA,327,
2016,Minnesota,MN,Cottonwood,27033,Donald Trump,republican,3679,3521
2016,Minnesota,MN,Cottonwood,27033,Hillary Clinton,democrat,1678,3522
2016,Minnesota,MN,Cottonwood,27033,Other,NA,364,
2016,Minnesota,MN,Crow Wing,27035,Donald Trump,republican,22287,3523
2016,Minnesota,MN,Crow Wing,27035,Hillary Clinton,democrat,10982,3524
2016,Minnesota,MN,Crow Wing,27035,Other,NA,2573,
2016,Minnesota,MN,Dakota,27037,Hillary Clinton,democrat,110483,3525
2016,Minnesota,MN,Dakota,27037,Donald Trump,republican,99583,3526
2016,Minnesota,MN,Dakota,27037,Other,NA,21374,
2016,Minnesota,MN,Dodge,27039,Donald Trump,republican,6527,3527
2016,Minnesota,MN,Dodge,27039,Hillary Clinton,democrat,3102,3528
2016,Minnesota,MN,Dodge,27039,Other,NA,1025,
2016,Minnesota,MN,Douglas,27041,Donald Trump,republican,13966,3529
2016,Minnesota,MN,Douglas,27041,Hillary Clinton,democrat,6227,3530
2016,Minnesota,MN,Douglas,27041,Other,NA,1592,
2016,Minnesota,MN,Faribault,27043,Donald Trump,republican,4659,3531
2016,Minnesota,MN,Faribault,27043,Hillary Clinton,democrat,2153,3532
2016,Minnesota,MN,Faribault,27043,Other,NA,600,
2016,Minnesota,MN,Fillmore,27045,Donald Trump,republican,6271,3533
2016,Minnesota,MN,Fillmore,27045,Hillary Clinton,democrat,3872,3534
2016,Minnesota,MN,Fillmore,27045,Other,NA,912,
2016,Minnesota,MN,Freeborn,27047,Donald Trump,republican,8808,3535
2016,Minnesota,MN,Freeborn,27047,Hillary Clinton,democrat,6041,3536
2016,Minnesota,MN,Freeborn,27047,Other,NA,1202,
2016,Minnesota,MN,Goodhue,27049,Donald Trump,republican,14041,3537
2016,Minnesota,MN,Goodhue,27049,Hillary Clinton,democrat,9446,3538
2016,Minnesota,MN,Goodhue,27049,Other,NA,2230,
2016,Minnesota,MN,Grant,27051,Donald Trump,republican,2063,3539
2016,Minnesota,MN,Grant,27051,Hillary Clinton,democrat,1105,3540
2016,Minnesota,MN,Grant,27051,Other,NA,305,
2016,Minnesota,MN,Hennepin,27053,Hillary Clinton,democrat,429288,3541
2016,Minnesota,MN,Hennepin,27053,Donald Trump,republican,191770,3542
2016,Minnesota,MN,Hennepin,27053,Other,NA,58919,
2016,Minnesota,MN,Houston,27055,Donald Trump,republican,5616,3543
2016,Minnesota,MN,Houston,27055,Hillary Clinton,democrat,4145,3544
2016,Minnesota,MN,Houston,27055,Other,NA,843,
2016,Minnesota,MN,Hubbard,27057,Donald Trump,republican,7261,3545
