STATE_NAME,STUSPS,COUNTY_NAME,FIPS,PARTY
Nebraska,NE,Cedar,31027,republican
Nebraska,NE,Chase,31029,republican
Nebraska,NE,Cherry,31031,republican
Nebraska,NE,Cheyenne,31033,republican
Nebraska,NE,Clay,31035,republican
Nebraska,NE,Colfax,31037,republican
Nebraska,NE,Cuming,31039,republican
Nebraska,NE,Custer,31041,republican
Nebraska,NE,Dakota,31043,republican
Nebraska,NE,Dawes,31045,republican
Nebraska,NE,Dawson,31047,republican
Nebraska,NE,Deuel,31049,republican
Nebraska,NE,Dixon,31051,republican
Nebraska,NE,Dodge,31053,republican
Nebraska,NE,Douglas,31055,democrat
Nebraska,NE,Dundy,31057,republican
Nebraska,NE,Fillmore,31059,republican
Nebraska,NE,Franklin,31061,republican
Nebraska,NE,Frontier,31063,republican
Nebraska,NE,Furnas,31065,republican
Nebraska,NE,Gage,31067,republican
Nebraska,NE,Garden,31069,republican
Nebraska,NE,Garfield,31071,republican
Nebraska,NE,Gosper,31073,republican
Nebraska,NE,Grant,31075,republican
Nebraska,NE,Greeley,31077,republican
Nebraska,NE,Hall,31079,republican
Nebraska,NE,Hamilton,31081,republican
Nebraska,NE,Harlan,31083,republican
Nebraska,NE,Hayes,31085,republican
Nebraska,NE,Hitchcock,31087,republican
Nebraska,NE,Holt,31089,republican
Nebraska,NE,Hooker,31091,republican
Nebraska,NE,Howard,31093,republican
Nebraska,NE,Jefferson,31095,republican
Nebraska,NE,Johnson,31097,republican
Nebraska,NE,Kearney,31099,republican
Nebraska,NE,Keith,31101,republican
Nebraska,NE,Keya Paha,31103,republican
Nebraska,NE,Kimball,31105,republican
Nebraska,NE,Knox,31107,republican
Nebraska,NE,Lancaster,31109,democrat
Nebraska,NE,Lincoln,31111,republican
Nebraska,NE,Logan,31113,republican
Nebraska,NE,Loup,31115,republican
Nebraska,NE,Madison,31119,republican
Nebraska,NE,McPherson,31117,republican
Nebraska,NE,Merrick,31121,republican
Nebraska,NE,Morrill,31123,republican
Nebraska,NE,Nance,31125,republican
Nebraska,NE,Nemaha,31127,republican
Nebraska,NE,Nuckolls,31129,republican
Nebraska,NE,Otoe,31131,republican
Nebraska,NE,Pawnee,31133,republican
Nebraska,NE,Perkins,31135,republican
Nebraska,NE,Phelps,31137,republican
Nebraska,NE,Pierce,31139,republican
Nebraska,NE,Platte,31141,republican
Nebraska,NE,Polk,31143,republican
Nebraska,NE,Red Willow,31145,republican
Nebraska,NE,Richardson,31147,republican
Nebraska,NE,Rock,31149,republican
Nebraska,NE,Saline,31151,republican
Nebraska,NE,Sarpy,31153,republican
Nebraska,NE,Saunders,31155,republican
Nebraska,NE,Scotts Bluff,31157,republican
Nebraska,NE,Seward,31159,republican
Nebraska,NE,Sheridan,31161,republican
Nebraska,NE,Sherman,31163,republican
Nebraska,NE,Sioux,31165,republican
Nebraska,NE,Stanton,31167,republican
Nebraska,NE,Thayer,31169,republican
Nebraska,NE,Thomas,31171,republican
Nebraska,NE,Thurston,31173,republican
Nebraska,NE,Valley,31175,republican
Nebraska,NE,Washington,31177,republican
Nebraska,NE,Wayne,31179,republican
Nebraska,NE,Webster,31181,republican
Nebraska,NE,Wheeler,31183,republican
Nebraska,NE,York,31185,republican
Montana,MT,Beaverhead,30001,republican
Montana,MT,Big Horn,30003,democrat
Montana,MT,Blaine,30005,republican
Montana,MT,Broadwater,30007,republican
Montana,MT,Carbon,30009,republican
Montana,MT,Carter,30011,republican
Montana,MT,Cascade,30013,republican
Montana,MT,Chouteau,30015,republican
Montana,MT,Custer,30017,republican
Montana,MT,Daniels,30019,republican
Montana,MT,Dawson,30021,republican
Montana,MT,Deer Lodge,30023,democrat
Montana,MT,Fallon,30025,republican
Montana,MT,Fergus,30027,republican
Montana,MT,Flathead,30029,republican
Montana,MT,Gallatin,30031,democrat
Montana,MT,Garfield,30033,republican
Montana,MT,Glacier,30035,democrat
Montana,MT,Golden Valley,30037,republican
Montana,MT,Granite,30039,republican
Montana,MT,Hill,30041,republican
Montana,MT,Jefferson,30043,republican
Montana,MT,Judith Basin,30045,republican
Montana,MT,Lake,30047,republican
Montana,MT,Lewis and Clark,30049,republican
Montana,MT,Liberty,30051,republican
Montana,MT,Lincoln,30053,republican
Montana,MT,Madison,30057,republican
Montana,MT,McCone,30055,republican
Montana,MT,Meagher,30059,republican
Montana,MT,Mineral,30061,republican
Montana,MT,Missoula,30063,democrat
Montana,MT,Musselshell,30065,republican
Montana,MT,Park,30067,republican
Montana,MT,Petroleum,30069,republican
Montana,MT,Phillips,30071,republican
Montana,MT,Pondera,30073,republican
Montana,MT,Powder River,30075,republican
Montana,MT,Powell,30077,republican
Montana,MT,Prairie,30079,republican
Montana,MT,Ravalli,30081,republican
Montana,MT,Richland,30083,republican
Montana,MT,Roosevelt,30085,republican
Montana,MT,Rosebud,30087,republican
Montana,MT,Sanders,30089,republican
Montana,MT,Sheridan,30091,republican
Montana,MT,Silver Bow,30093,democrat
Montana,MT,Stillwater,30095,republican
Montana,MT,Sweet Grass,30097,republican
Montana,MT,Teton,30099,republican
Montana,MT,Toole,30101,republican
Montana,MT,Treasure,30103,republican
Montana,MT,Valley,30105,republican
Montana,MT,Wheatland,30107,republican
Montana,MT,Wibaux,30109,republican
Montana,MT,Yellowstone,30111,republican
Missouri,MO,Adair,29001,republican
Missouri,MO,Andrew,29003,republican
Missouri,MO,Atchison,29005,republican
Missouri,MO,Audrain,29007,republican
Missouri,MO,Barry,29009,republican
Missouri,MO,Barton,29011,republican
Missouri,MO,Bates,29013,republican
Missouri,MO,Benton,29015,republican
Missouri,MO,Bollinger,29017,republican
Missouri,MO,Boone,29019,democrat
Missouri,MO,Buchanan,29021,republican
Missouri,MO,Butler,29023,republican
Missouri,MO,Caldwell,29025,republican
Missouri,MO,Callaway,29027,republican
Missouri,MO,Camden,29029,republican
Missouri,MO,Cape Girardeau,29031,republican
Missouri,MO,Carroll,29033,republican
Missouri,MO,Carter,29035,republican
Missouri,MO,Cass,29037,republican
Missouri,MO,Cedar,29039,republican
Missouri,MO,Chariton,29041,republican
Missouri,MO,Christian,29043,republican
Missouri,MO,Clark,29045,republican
Missouri,MO,Clay,29047,republican
Missouri,MO,Clinton,29049,republican
Missouri,MO,Cole,29051,republican
Missouri,MO,Cooper,29053,republican
Missouri,MO,Crawford,29055,republican
Missouri,MO,Dade,29057,republican
Missouri,MO,Dallas,29059,republican
Missouri,MO,Daviess,29061,republican
Missouri,MO,DeKalb,29063,republican
Missouri,MO,Dent,29065,republican
Missouri,MO,Douglas,29067,republican
Missouri,MO,Dunklin,29069,republican
Missouri,MO,Franklin,29071,republican
Missouri,MO,Gasconade,29073,republican
Missouri,MO,Gentry,29075,republican
Missouri,MO,Greene,29077,republican
Missouri,MO,Grundy,29079,republican
Missouri,MO,Harrison,29081,republican
Missouri,MO,Henry,29083,republican
Missouri,MO,Hickory,29085,republican
Missouri,MO,Holt,29087,republican
Missouri,MO,Howard,29089,republican
Missouri,MO,Howell,29091,republican
Missouri,MO,Iron,29093,republican
Missouri,MO,Jackson,29095,republican
Missouri,MO,Jasper,29097,republican
Missouri,MO,Jefferson,29099,republican
Missouri,MO,Johnson,29101,republican
Missouri,MO,Kansas City,36000,democrat
Missouri,MO,Knox,29103,republican
Missouri,MO,Laclede,29105,republican
Missouri,MO,Lafayette,29107,republican
Missouri,MO,Lawrence,29109,republican
Missouri,MO,Lewis,29111,republican
Missouri,MO,Lincoln,29113,republican
Missouri,MO,Linn,29115,republican
Missouri,MO,Livingston,29117,republican
Missouri,MO,Macon,29121,republican
Missouri,MO,Madison,29123,republican
Missouri,MO,Maries,29125,republican
Missouri,MO,Marion,29127,republican
Missouri,MO,McDonald,29119,republican
Missouri,MO,Mercer,29129,republican
Missouri,MO,Miller,29131,republican
Missouri,MO,Mississippi,29133,republican
Missouri,MO,Moniteau,29135,republican
Missouri,MO,Monroe,29137,republican
Missouri,MO,Montgomery,29139,republican
Missouri,MO,Morgan,29141,republican
Missouri,MO,New Madrid,29143,republican
Missouri,MO,Newton,29145,republican
Missouri,MO,Nodaway,29147,republican
Missouri,MO,Oregon,29149,republican
Missouri,MO,Osage,29151,republican
Missouri,MO,Ozark,29153,republican
Missouri,MO,Pemiscot,29155,republican
Missouri,MO,Perry,29157,republican
Missouri,MO,Pettis,29159,republican
Missouri,MO,Phelps,29161,republican
Missouri,MO,Pike,29163,republican
Missouri,MO,Platte,29165,republican
Missouri,MO,Polk,29167,republican
Missouri,MO,Pulaski,29169,republican
Missouri,MO,Putnam,29171,republican
Missouri,MO,Ralls,29173,republican
Missouri,MO,Randolph,29175,republican
Missouri,MO,Ray,29177,republican
Missouri,MO,Reynolds,29179,republican
Missouri,MO,Ripley,29181,republican
Missouri,MO,Saline,29195,republican
Missouri,MO,Schuyler,29197,republican
Missouri,MO,Scotland,29199,republican
Missouri,MO,Scott,29201,republican
Missouri,MO,Shannon,29203,republican
Missouri,MO,Shelby,29205,republican
Missouri,MO,St. Charles,29183,republican
Missouri,MO,St. Clair,29185,republican
Missouri,MO,St. Francois,29187,republican
Missouri,MO,St. Louis City,29510,democrat
Missouri,MO,St. Louis County,29189,democrat
Missouri,MO,Ste. Genevieve,29186,republican
Missouri,MO,Stoddard,29207,republican
Missouri,MO,Stone,29209,republican
Missouri,MO,Sullivan,29211,republican
Missouri,MO,Taney,29213,republican
Missouri,MO,Texas,29215,republican
Missouri,MO,Vernon,29217,republican
Missouri,MO,Warren,29219,republican
Missouri,MO,Washington,29221,republican
Missouri,MO,Wayne,29223,republican
Missouri,MO,Webster,29225,republican
Missouri,MO,Worth,29227,republican
Missouri,MO,Wright,29229,republican
Mississippi,MS,Adams,28001,democrat
Mississippi,MS,Alcorn,28003,republican
Mississippi,MS,Amite,28005,republican
Mississippi,MS,Attala,28007,republican
Mississippi,MS,Benton,28009,republican
Mississippi,MS,Bolivar,28011,democrat
Mississippi,MS,Calhoun,28013,republican
Mississippi,MS,Carroll,28015,republican
Mississippi,MS,Chickasaw,28017,republican
Mississippi,MS,Choctaw,28019,republican
Mississippi,MS,Claiborne,28021,democrat
Mississippi,MS,Clarke,28023,republican
Mississippi,MS,Clay,28025,democrat
Mississippi,MS,Coahoma,28027,democrat
Mississippi,MS,Copiah,28029,democrat
Mississippi,MS,Covington,28031,republican
Mississippi,MS,DeSoto,28033,republican
Mississippi,MS,Forrest,28035,republican
Mississippi,MS,Franklin,28037,republican
Mississippi,MS,George,28039,republican
Mississippi,MS,Greene,28041,republican
Mississippi,MS,Grenada,28043,republican
Mississippi,MS,Hancock,28045,republican
Mississippi,MS,Harrison,28047,republican
Mississippi,MS,Hinds,28049,democrat
Mississippi,MS,Holmes,28051,democrat
Mississippi,MS,Humphreys,28053,democrat
Mississippi,MS,Issaquena,28055,democrat
Mississippi,MS,Itawamba,28057,republican
Mississippi,MS,Jackson,28059,republican
Mississippi,MS,Jasper,28061,democrat
Mississippi,MS,Jefferson,28063,democrat
Mississippi,MS,Jefferson Davis,28065,democrat
Mississippi,MS,Jones,28067,republican
Mississippi,MS,Kemper,28069,democrat
Mississippi,MS,Lafayette,28071,republican
Mississippi,MS,Lamar,28073,republican
Mississippi,MS,Lauderdale,28075,republican
Mississippi,MS,Lawrence,28077,republican
Mississippi,MS,Leake,28079,republican
Mississippi,MS,Lee,28081,republican
Mississippi,MS,Leflore,28083,democrat
Mississippi,MS,Lincoln,28085,republican
Mississippi,MS,Lowndes,28087,republican
Mississippi,MS,Madison,28089,republican
Mississippi,MS,Marion,28091,republican
Mississippi,MS,Marshall,28093,democrat
Mississippi,MS,Monroe,28095,republican
Mississippi,MS,Montgomery,28097,republican
Mississippi,MS,Neshoba,28099,republican
Mississippi,MS,Newton,28101,republican
Mississippi,MS,Noxubee,28103,democrat
Mississippi,MS,Oktibbeha,28105,democrat
Mississippi,MS,Panola,28107,republican
Mississippi,MS,Pearl River,28109,republican
Mississippi,MS,Perry,28111,republican
Mississippi,MS,Pike,28113,democrat
Mississippi,MS,Pontotoc,28115,republican
Mississippi,MS,Prentiss,28117,republican
Mississippi,MS,Quitman,28119,democrat
Mississippi,MS,Rankin,28121,republican
Mississippi,MS,Scott,28123,republican
Mississippi,MS,Sharkey,28125,democrat
Mississippi,MS,Simpson,28127,republican
Mississippi,MS,Smith,28129,republican
Mississippi,MS,Stone,28131,republican
Mississippi,MS,Sunflower,28133,democrat
Mississippi,MS,Tallahatchie,28135,democrat
Mississippi,MS,Tate,28137,republican
Mississippi,MS,Tippah,28139,republican
Mississippi,MS,Tishomingo,28141,republican
Mississippi,MS,Tunica,28143,democrat
Mississippi,MS,Union,28145,republican
Mississippi,MS,Walthall,28147,republican
Mississippi,MS,Warren,28149,republican
Mississippi,MS,Washington,28151,democrat
Mississippi,MS,Wayne,28153,republican
Mississippi,MS,Webster,28155,republican
Mississippi,MS,Wilkinson,28157,democrat
Mississippi,MS,Winston,28159,republican
Mississippi,MS,Yalobusha,28161,republican
Mississippi,MS,Yazoo,28163,democrat
Minnesota,MN,Aitkin,27001,republican
Minnesota,MN,Anoka,27003,republican
Minnesota,MN,Becker,27005,republican
Minnesota,MN,Beltrami,27007,republican
Minnesota,MN,Benton,27009,republican
Minnesota,MN,Big Stone,27011,republican
Minnesota,MN,Blue Earth,27013,republican
Minnesota,MN,Brown,27015,republican
Minnesota,MN,Carlton,27017,democrat
Minnesota,MN,Carver,27019,republican
Minnesota,MN,Cass,27021,republican
Minnesota,MN,Chippewa,27023,republican
Minnesota,MN,Chisago,27025,republican
Minnesota,MN,Clay,27027,republican
Minnesota,MN,Clearwater,27029,republican
Minnesota,MN,Cook,27031,democrat
Minnesota,MN,Cottonwood,27033,republican
Minnesota,MN,Crow Wing,27035,republican
Minnesota,MN,Dakota,27037,democrat
Minnesota,MN,Dodge,27039,republican
Minnesota,MN,Douglas,27041,republican
Minnesota,MN,Faribault,27043,republican
Minnesota,MN,Fillmore,27045,republican
Minnesota,MN,Freeborn,27047,republican
Minnesota,MN,Goodhue,27049,republican
Minnesota,MN,Grant,27051,republican
Minnesota,MN,Hennepin,27053,democrat
Minnesota,MN,Houston,27055,republican
Minnesota,MN,Hubbard,27057,republican
Minnesota,MN,Isanti,27059,republican
Minnesota,MN,Itasca,27061,republican
Minnesota,MN,Jackson,27063,republican
Minnesota,MN,Kanabec,27065,republican
Minnesota,MN,Kandiyohi,27067,republican
Minnesota,MN,Kittson,27069,republican
Minnesota,MN,Koochiching,27071,republican
Minnesota,MN,Lac Qui Parle,27073,republican
Minnesota,MN,Lake,27075,democrat
Minnesota,MN,Lake of the Woods,27077,republican
Minnesota,MN,Le Sueur,27079,republican
Minnesota,MN,Lincoln,27081,republican
Minnesota,MN,Lyon,27083,republican
Minnesota,MN,Mahnomen,27087,republican
Minnesota,MN,Marshall,27089,republican
Minnesota,MN,Martin,27091,republican
Minnesota,MN,McLeod,27085,republican
Minnesota,MN,Meeker,27093,republican
Minnesota,MN,Mille Lacs,27095,republican
Minnesota,MN,Morrison,27097,republican
Minnesota,MN,Mower,27099,republican
Minnesota,MN,Murray,27101,republican
Minnesota,MN,Nicollet,27103,republican
Minnesota,MN,Nobles,27105,republican
Minnesota,MN,Norman,27107,republican
Minnesota,MN,Olmsted,27109,democrat
Minnesota,MN,Otter Tail,27111,republican
Minnesota,MN,Pennington,27113,republican
Minnesota,MN,Pine,27115,republican
Minnesota,MN,Pipestone,27117,republican
Minnesota,MN,Polk,27119,republican
Minnesota,MN,Pope,27121,republican
Minnesota,MN,Ramsey,27123,democrat
Minnesota,MN,Red Lake,27125,republican
Minnesota,MN,Redwood,27127,republican
Minnesota,MN,Renville,27129,republican
Minnesota,MN,Rice,27131,republican
Minnesota,MN,Rock,27133,republican
Minnesota,MN,Roseau,27135,republican
Minnesota,MN,Saint Louis,27137,democrat
Minnesota,MN,Scott,27139,republican
Minnesota,MN,Sherburne,27141,republican
Minnesota,MN,Sibley,27143,republican
Minnesota,MN,Stearns,27145,republican
Minnesota,MN,Steele,27147,republican
Minnesota,MN,Stevens,27149,republican
Minnesota,MN,Swift,27151,republican
Minnesota,MN,Todd,27153,republican
Minnesota,MN,Traverse,27155,republican
Minnesota,MN,Wabasha,27157,republican
Minnesota,MN,Wadena,27159,republican
Minnesota,MN,Waseca,27161,republican
Minnesota,MN,Washington,27163,democrat
Minnesota,MN,Watonwan,27165,republican
Minnesota,MN,Wilkin,27167,republican
Minnesota,MN,Winona,27169,republican
Minnesota,MN,Wright,27171,republican
Minnesota,MN,Yellow Medicine,27173,republican
Michigan,MI,Alcona,26001,republican
Michigan,MI,Alger,26003,republican
Michigan,MI,Allegan,26005,republican
Michigan,MI,Alpena,26007,republican
Michigan,MI,Antrim,26009,republican
Michigan,MI,Arenac,26011,republican
Michigan,MI,Baraga,26013,republican
Michigan,MI,Barry,26015,republican
Michigan,MI,Bay,26017,republican
Michigan,MI,Benzie,26019,republican
Michigan,MI,Berrien,26021,republican
Michigan,MI,Branch,26023,republican
Michigan,MI,Calhoun,26025,republican
Michigan,MI,Cass,26027,republican
Michigan,MI,Charlevoix,26029,republican
Michigan,MI,Cheboygan,26031,republican
Michigan,MI,Chippewa,26033,republican
Michigan,MI,Clare,26035,republican
Michigan,MI,Clinton,26037,republican
Michigan,MI,Crawford,26039,republican
Michigan,MI,Delta,26041,republican
Michigan,MI,Dickinson,26043,republican
Michigan,MI,Eaton,26045,republican
Michigan,MI,Emmet,26047,republican
Michigan,MI,Genesee,26049,democrat
Michigan,MI,Gladwin,26051,republican
Michigan,MI,Gogebic,26053,republican
Michigan,MI,Grand Traverse,26055,republican
Michigan,MI,Gratiot,26057,republican
Michigan,MI,Hillsdale,26059,republican
Michigan,MI,Houghton,26061,republican
Michigan,MI,Huron,26063,republican
Michigan,MI,Ingham,26065,democrat
Michigan,MI,Ionia,26067,republican
Michigan,MI,Iosco,26069,republican
Michigan,MI,Iron,26071,republican
Michigan,MI,Isabella,26073,republican
Michigan,MI,Jackson,26075,republican
Michigan,MI,Kalamazoo,26077,democrat
Michigan,MI,Kalkaska,26079,republican
Michigan,MI,Kent,26081,republican
Michigan,MI,Keweenaw,26083,republican
Michigan,MI,Lake,26085,republican
Michigan,MI,Lapeer,26087,republican
Michigan,MI,Leelanau,26089,republican
Michigan,MI,Lenawee,26091,republican
Michigan,MI,Livingston,26093,republican
Michigan,MI,Luce,26095,republican
Michigan,MI,Mackinac,26097,republican
Michigan,MI,Macomb,26099,republican
Michigan,MI,Manistee,26101,republican
Michigan,MI,Marquette,26103,democrat
Michigan,MI,Mason,26105,republican
Michigan,MI,Mecosta,26107,republican
Michigan,MI,Menominee,26109,republican
Michigan,MI,Midland,26111,republican
Michigan,MI,Missaukee,26113,republican
Michigan,MI,Monroe,26115,republican
Michigan,MI,Montcalm,26117,republican
Michigan,MI,Montmorency,26119,republican
Michigan,MI,Muskegon,26121,democrat
Michigan,MI,Newaygo,26123,republican
Michigan,MI,Oakland,26125,democrat
Michigan,MI,Oceana,26127,republican
Michigan,MI,Ogemaw,26129,republican
Michigan,MI,Ontonagon,26131,republican
Michigan,MI,Osceola,26133,republican
Michigan,MI,Oscoda,26135,republican
Michigan,MI,Otsego,26137,republican
Michigan,MI,Ottawa,26139,republican
Michigan,MI,Presque Isle,26141,republican
Michigan,MI,Roscommon,26143,republican
Michigan,MI,Saginaw,26145,republican
Michigan,MI,Sanilac,26151,republican
Michigan,MI,Schoolcraft,26153,republican
Michigan,MI,Shiawassee,26155,republican
Michigan,MI,St. Clair,26147,republican
Michigan,MI,St. Joseph,26149,republican
Michigan,MI,Tuscola,26157,republican
Michigan,MI,Van Buren,26159,republican
Michigan,MI,Washtenaw,26161,democrat
Michigan,MI,Wayne,26163,democrat
Michigan,MI,Wexford,26165,republican
Massachusetts,MA,Barnstable,25001,democrat
Massachusetts,MA,Berkshire,25003,democrat
Massachusetts,MA,Bristol,25005,democrat
Massachusetts,MA,Dukes,25007,democrat
Massachusetts,MA,Essex,25009,democrat
Massachusetts,MA,Franklin,25011,democrat
Massachusetts,MA,Hampden,25013,democrat
Massachusetts,MA,Hampshire,25015,democrat
Massachusetts,MA,Middlesex,25017,democrat
Massachusetts,MA,Nantucket,25019,democrat
Massachusetts,MA,Norfolk,25021,democrat
Massachusetts,MA,Plymouth,25023,democrat
Massachusetts,MA,Suffolk,25025,democrat
Massachusetts,MA,Worcester,25027,democrat
Maryland,MD,Allegany,24001,republican
Maryland,MD,Anne Arundel,24003,democrat
Maryland,MD,Baltimore,24005,democrat
Maryland,MD,Baltimore City,24510,democrat
Maryland,MD,Calvert,24009,republican
Maryland,MD,Caroline,24011,republican
Maryland,MD,Carroll,24013,republican
Maryland,MD,Cecil,24015,republican
Maryland,MD,Charles,24017,democrat
Maryland,MD,Dorchester,24019,republican
Maryland,MD,Frederick,24021,republican
Maryland,MD,Garrett,24023,republican
Maryland,MD,Harford,24025,republican
Maryland,MD,Howard,24027,democrat
Maryland,MD,Kent,24029,republican
Maryland,MD,Montgomery,24031,democrat
Maryland,MD,Prince George's,24033,democrat
Maryland,MD,Queen Anne's,24035,republican
Maryland,MD,Somerset,24039,republican
Maryland,MD,St. Mary's,24037,republican
Maryland,MD,Talbot,24041,republican
Maryland,MD,Washington,24043,republican
Maryland,MD,Wicomico,24045,republican
Maryland,MD,Worcester,24047,republican
Maine,ME,Androscoggin,23001,republican
Maine,ME,Aroostook,23003,republican
Maine,ME,Cumberland,23005,democrat
Maine,ME,Franklin,23007,republican
Maine,ME,Hancock,23009,democrat
Maine,ME,Kennebec,23011,republican
Maine,ME,Knox,23013,democrat
Maine,ME,Lincoln,23015,democrat
Maine,NA,Maine UOCAVA,NA,democrat
Maine,ME,Oxford,23017,republican
Maine,ME,Penobscot,23019,republican
Maine,ME,Piscataquis,23021,republican
Maine,ME,Sagadahoc,23023,democrat
Maine,ME,Somerset,23025,republican
Maine,ME,Waldo,23027,democrat
Maine,ME,Washington,23029,republican
Maine,ME,York,23031,democrat
Louisiana,LA,Acadia,22001,republican
Louisiana,LA,Allen,22003,republican
Louisiana,LA,Ascension,22005,republican
Louisiana,LA,Assumption,22007,republican
Louisiana,LA,Avoyelles,22009,republican
Louisiana,LA,Beauregard,22011,republican
Louisiana,LA,Bienville,22013,republican
Louisiana,LA,Bossier,22015,republican
Louisiana,LA,Caddo,22017,democrat
Louisiana,LA,Calcasieu,22019,republican
Louisiana,LA,Caldwell,22021,republican
Louisiana,LA,Cameron,22023,republican
Louisiana,LA,Catahoula,22025,republican
Louisiana,LA,Claiborne,22027,republican
Louisiana,LA,Concordia,22029,republican
Louisiana,LA,De Soto,22031,republican
Louisiana,LA,East Baton Rouge,22033,democrat
Louisiana,LA,East Carroll,22035,democrat
Louisiana,LA,East Feliciana,22037,republican
Louisiana,LA,Evangeline,22039,republican
Louisiana,LA,Franklin,22041,republican
Louisiana,LA,Grant,22043,republican
Louisiana,LA,Iberia,22045,republican
Louisiana,LA,Iberville,22047,democrat
Louisiana,LA,Jackson,22049,republican
Louisiana,LA,Jefferson,22051,republican
Louisiana,LA,Jefferson Davis,22053,republican
Louisiana,LA,La Salle,22059,republican
Louisiana,LA,Lafayette,22055,republican
Louisiana,LA,Lafourche,22057,republican
Louisiana,LA,Lincoln,22061,republican
Louisiana,LA,Livingston,22063,republican
Louisiana,LA,Madison,22065,democrat
Louisiana,LA,Morehouse,22067,republican
Louisiana,LA,Natchitoches,22069,republican
Louisiana,LA,Orleans,22071,democrat
Louisiana,LA,Ouachita,22073,republican
Louisiana,LA,Plaquemines,22075,republican
Louisiana,LA,Pointe Coupee,22077,republican
Louisiana,LA,Rapides,22079,republican
Louisiana,LA,Red River,22081,republican
Louisiana,LA,Richland,22083,republican
Louisiana,LA,Sabine,22085,republican
Louisiana,LA,St. Bernard,22087,republican
Louisiana,LA,St. Charles,22089,republican
Louisiana,LA,St. Helena,22091,democrat
Louisiana,LA,St. James,22093,democrat
Louisiana,LA,St. John the Baptist,22095,democrat
Louisiana,LA,St. Landry,22097,republican
Louisiana,LA,St. Martin,22099,republican
Louisiana,LA,St. Mary,22101,republican
Louisiana,LA,St. Tammany,22103,republican
Louisiana,LA,Tangipahoa,22105,republican
Louisiana,LA,Tensas,22107,democrat
Louisiana,LA,Terrebonne,22109,republican
Louisiana,LA,Union,22111,republican
Louisiana,LA,Vermilion,22113,republican
Louisiana,LA,Vernon,22115,republican
Louisiana,LA,Washington,22117,republican
Louisiana,LA,Webster,22119,republican
Louisiana,LA,West Baton Rouge,22121,republican
Louisiana,LA,West Carroll,22123,republican
Louisiana,LA,West Feliciana,22125,republican
Louisiana,LA,Winn,22127,republican
Kentucky,KY,Adair,21001,republican
Kentucky,KY,Allen,21003,republican
Kentucky,KY,Anderson,21005,republican
Kentucky,KY,Ballard,21007,republican
Kentucky,KY,Barren,21009,republican
Kentucky,KY,Bath,21011,republican
Kentucky,KY,Bell,21013,republican
Kentucky,KY,Boone,21015,republican
Kentucky,KY,Bourbon,21017,republican
Kentucky,KY,Boyd,21019,republican
Kentucky,KY,Boyle,21021,republican
Kentucky,KY,Bracken,21023,republican
Kentucky,KY,Breathitt,21025,republican
Kentucky,KY,Breckinridge,21027,republican
Kentucky,KY,Bullitt,21029,republican
Kentucky,KY,Butler,21031,republican
Kentucky,KY,Caldwell,21033,republican
Kentucky,KY,Calloway,21035,republican
Kentucky,KY,Campbell,21037,republican
Kentucky,KY,Carlisle,21039,republican
Kentucky,KY,Carroll,21041,republican
Kentucky,KY,Carter,21043,republican
Kentucky,KY,Casey,21045,republican
Kentucky,KY,Christian,21047,republican
Kentucky,KY,Clark,21049,republican
Kentucky,KY,Clay,21051,republican
Kentucky,KY,Clinton,21053,republican
Kentucky,KY,Crittenden,21055,republican
Kentucky,KY,Cumberland,21057,republican
Kentucky,KY,Daviess,21059,republican
Kentucky,KY,Edmonson,21061,republican
Kentucky,KY,Elliott,21063,republican
Kentucky,KY,Estill,21065,republican
Kentucky,KY,Fayette,21067,democrat
Kentucky,KY,Fleming,21069,republican
Kentucky,KY,Floyd,21071,republican
Kentucky,KY,Franklin,21073,republican
Kentucky,KY,Fulton,21075,republican
Kentucky,KY,Gallatin,21077,republican
Kentucky,KY,Garrard,21079,republican
Kentucky,KY,Grant,21081,republican
Kentucky,KY,Graves,21083,republican
Kentucky,KY,Grayson,21085,republican
Kentucky,KY,Green,21087,republican
Kentucky,KY,Greenup,21089,republican
Kentucky,KY,Hancock,21091,republican
Kentucky,KY,Hardin,21093,republican
Kentucky,KY,Harlan,21095,republican
Kentucky,KY,Harrison,21097,republican
Kentucky,KY,Hart,21099,republican
Kentucky,KY,Henderson,21101,republican
Kentucky,KY,Henry,21103,republican
Kentucky,KY,Hickman,21105,republican
Kentucky,KY,Hopkins,21107,republican
Kentucky,KY,Jackson,21109,republican
Kentucky,KY,Jefferson,21111,democrat
Kentucky,KY,Jessamine,21113,republican
Kentucky,KY,Johnson,21115,republican
Kentucky,KY,Kenton,21117,republican
Kentucky,KY,Knott,21119,republican
Kentucky,KY,Knox,21121,republican
Kentucky,KY,Larue,21123,republican
Kentucky,KY,Laurel,21125,republican
Kentucky,KY,Lawrence,21127,republican
Kentucky,KY,Lee,21129,republican
Kentucky,KY,Leslie,21131,republican
Kentucky,KY,Letcher,21133,republican
Kentucky,KY,Lewis,21135,republican
Kentucky,KY,Lincoln,21137,republican
Kentucky,KY,Livingston,21139,republican
Kentucky,KY,Logan,21141,republican
Kentucky,KY,Lyon,21143,republican
Kentucky,KY,Madison,21151,republican
Kentucky,KY,Magoffin,21153,republican
Kentucky,KY,Marion,21155,republican
Kentucky,KY,Marshall,21157,republican
Kentucky,KY,Martin,21159,republican
Kentucky,KY,Mason,21161,republican
Kentucky,KY,McCracken,21145,republican
Kentucky,KY,McCreary,21147,republican
